session_id,date,club,shot,row_type,club_speed,ball_speed,smash,attack_angle,club_path,face_angle,face_to_path,launch_angle,launch_direction,spin_rate,spin_axis,dynamic_loft,carry,total,side,side_total,curve,height,land_angle,hang_time
,,,,,mph,mph,,deg,deg,deg,deg,deg,deg,rpm,deg,deg,yds,yds,yds(+R/-L),yds(+R/-L),yds(+R/-L),ft,deg,s
20241125,2024-11-25,8Iron,1,shot,64.1,72.4,1.13,,,,,,,7110.0,,,82.9,90.0,,,,,,
20241125,2024-11-25,8Iron,2,shot,67.1,85.6,1.28,-0.8,-0.2,,9.2,,,7040.0,,,106.3,113.5,,,9.1,,,
20241125,2024-11-25,8Iron,3,shot,,85.7,,,,,,,,6055.0,,,108.2,121.3,,,5.4,,,
20241125,2024-11-25,8Iron,4,shot,,81.2,,,,,,,,7910.0,,,98.0,102.1,,,,,,
20241125,2024-11-25,8Iron,5,shot,65.0,87.3,1.34,-0.8,-4.2,,1.6,,,5416.0,,,112.8,126.0,,,1.9,,,
20241125,2024-11-25,8Iron,6,shot,64.0,78.3,1.22,1.8,-0.2,,-2.3,,,4630.0,,,94.8,118.6,,,-2.0,,,
20241125,2024-11-25,8Iron,7,shot,64.9,81.6,1.26,-1.2,-3.8,,10.3,,,7065.0,,,99.4,108.7,,,8.8,,,
20241125,2024-11-25,8Iron,8,shot,65.9,85.2,1.29,-0.6,-2.8,,-3.2,,,5010.0,,,109.2,125.4,,,-3.3,,,
20241125,2024-11-25,8Iron,9,shot,65.0,86.3,1.33,-2.0,-4.6,,3.1,,,5950.0,,,109.7,122.1,,,3.4,,,
20241125,2024-11-25,8Iron,10,shot,68.7,82.7,1.2,-0.4,-5.2,,1.8,,,5930.0,,,103.1,116.5,,,1.8,,,
20241125,2024-11-25,8Iron,11,shot,65.7,87.5,1.33,-2.2,-6.8,,6.0,,,6093.0,,,111.6,123.1,,,6.7,,,
20241125,2024-11-25,8Iron,12,shot,66.0,91.1,1.38,-2.6,1.2,,-1.2,,,5550.0,,,119.3,132.5,,,-1.6,,,
20241125,2024-11-25,8Iron,13,shot,65.8,82.6,1.25,-1.1,0.3,,5.4,,,6330.0,,,102.2,114.7,,,5.1,,,
20241125,2024-11-25,8Iron,14,shot,67.4,92.4,1.37,-2.2,0.2,,1.6,,,5981.0,,,120.7,132.1,,,2.3,,,
20241125,2024-11-25,8Iron,15,shot,68.1,87.4,1.28,-2.0,-2.2,,4.6,,,6111.0,,,111.5,121.5,,,5.1,,,
20241125,2024-11-25,8Iron,16,shot,68.7,95.0,1.38,-1.8,2.0,,-1.1,,,5420.0,,,127.4,138.5,,,-1.6,,,
20241125,2024-11-25,8Iron,17,shot,66.4,85.6,1.29,-0.4,0.2,,6.0,,,6710.0,,,107.0,114.3,,,6.0,,,
20241125,2024-11-25,8Iron,18,shot,67.7,83.2,1.23,1.2,-3.0,,0.5,,,4542.0,,,107.4,121.9,,,0.5,,,
20241125,2024-11-25,8Iron,19,shot,68.8,86.5,1.26,,,,,,,7680.0,,,107.1,112.6,,,,,,
20241125,2024-11-25,8Iron,20,shot,,89.5,,,,,,,,6160.0,,,115.1,125.9,,,-1.8,,,
20241125,2024-11-25,8Iron,21,shot,66.6,87.4,1.31,0.0,7.0,,-1.6,,,6140.0,,,111.7,120.3,,,-1.8,,,
20241125,2024-11-25,8Iron,22,shot,71.3,88.1,1.24,3.6,4.6,,-5.7,,,3913.0,,,118.8,133.9,,,-7.4,,,
20241125,2024-11-25,8Iron,23,shot,71.4,81.7,1.15,1.8,4.2,,-7.5,,,5310.0,,,99.4,121.9,,,-7.8,,,
20241125,2024-11-25,8Iron,24,shot,70.3,88.5,1.26,-2.0,-5.6,,9.5,,,7629.0,,,110.3,116.7,,,10.1,,,
20241125,2024-11-25,8Iron,25,shot,67.6,94.3,1.39,-1.4,3.0,,-2.1,,,4810.0,,,127.0,143.2,,,-3.1,,,
20241125,2024-11-25,8Iron,26,shot,69.4,91.9,1.32,-2.6,0.8,,2.7,,,5790.0,,,120.6,130.5,,,3.4,,,
20241125,2024-11-25,8Iron,27,shot,67.9,91.6,1.35,-1.8,0.0,,-6.1,,,5660.0,,,119.9,132.2,,,-7.9,,,
20241125,2024-11-25,8Iron,28,shot,66.0,84.0,1.27,0.0,-5.4,,4.0,,,5492.0,,,106.9,117.1,,,4.2,,,
20241125,2024-11-25,8Iron,29,shot,71.5,89.3,1.25,-3.0,0.6,,5.7,,,7243.0,,,112.4,118.0,,,6.3,,,
20241125,2024-11-25,8Iron,30,shot,70.1,93.4,1.33,0.0,0.0,,-2.0,,,5670.0,,,123.7,133.4,,,-2.9,,,
20241125,2024-11-25,8Iron,31,shot,69.2,89.9,1.3,0.2,5.2,,-2.2,,,6540.0,,,115.1,122.0,,,-2.8,,,
20241125,2024-11-25,8Iron,32,shot,71.8,88.3,1.23,-0.6,2.2,,-0.3,,,6340.0,,,112.8,122.0,,,-0.5,,,
20241125,2024-11-25,8Iron,33,shot,,93.4,,,,,,,,5867.0,,,122.9,133.4,,,-3.7,,,
20241125,2024-11-25,8Iron,34,shot,70.9,87.9,1.24,-0.6,2.4,,-1.3,,,5592.0,,,113.6,125.8,,,-1.6,,,
20241125,2024-11-25,8Iron,35,shot,69.2,86.4,1.25,-2.2,-3.8,,1.9,,,6497.0,,,108.2,122.1,,,2.2,,,
20241125,2024-11-25,8Iron,36,shot,68.4,93.7,1.37,-1.6,-1.0,,1.0,,,5890.0,,,123.5,133.1,,,1.6,,,
20241125,2024-11-25,8Iron,37,shot,70.2,98.7,1.41,-1.6,6.0,,-8.4,,,4860.0,,,133.9,150.9,,,-13.9,,,
20241125,2024-11-25,8Iron,38,shot,68.6,90.3,1.32,-1.2,4.4,,-3.0,,,5130.0,,,118.9,133.3,,,-3.9,,,
20241125,2024-11-25,8Iron,39,shot,71.6,85.0,1.19,0.6,4.8,,-6.2,,,3948.0,,,109.2,133.1,,,-6.8,,,
20241125,2024-11-25,8Iron,40,shot,73.4,89.8,1.22,-0.4,1.2,,6.7,,,7960.0,,,110.9,114.1,,,7.2,,,
20241125,2024-11-25,8Iron,41,shot,70.8,87.2,1.23,,,,,,,6890.0,,,108.9,117.0,,,,,,
20241125,2024-11-25,8Iron,42,shot,,88.5,,,,,,,,2840.0,,,99.1,145.6,,,-4.7,,,
20241125,2024-11-25,8Iron,43,shot,70.5,92.8,1.32,-3.0,0.8,,2.3,,,6510.0,,,120.3,127.8,,,2.9,,,
20241125,2024-11-25,8Iron,44,shot,71.7,94.5,1.32,-1.0,0.4,,-0.4,,,6074.0,,,124.5,132.3,,,-0.5,,,
20241125,2024-11-25,8Iron,45,shot,70.7,90.8,1.28,-0.8,0.4,,0.5,,,5784.0,,,118.6,128.9,,,0.7,,,
20241125,2024-11-25,8Iron,46,shot,70.5,91.5,1.3,-3.0,-0.4,,-0.0,,,6259.0,,,118.3,129.8,,,0.1,,,
20241125,2024-11-25,8Iron,47,shot,69.0,89.4,1.3,-1.6,-1.0,,2.6,,,6890.0,,,113.4,119.9,,,3.2,,,
20241125,2024-11-25,8Iron,48,shot,69.0,80.2,1.16,4.2,5.2,,,,,4170.0,,,88.3,126.5,,,-13.1,,,
20241125,2024-11-25,8Iron,49,shot,73.1,90.9,1.24,0.0,1.4,,-2.5,,,5706.0,,,118.9,130.3,,,-3.6,,,
20241125,2024-11-25,8Iron,50,shot,71.6,95.0,1.33,-1.6,3.6,,-1.9,,,5840.0,,,126.0,134.4,,,-2.9,,,
20241125,2024-11-25,8Iron,,average,68.7,88.0,1.1,-0.8,0.3,,0.7,,,5919.0,,,112.2,124.6,,,-0.0,,,
20241125,2024-11-25,8Iron,,consistency,2.4,4.9,0.63,1.6,3.4,,4.4,,,1034.0,,,10.0,10.5,,,5.3,,,
20241218,2024-12-18,8Iron,1,shot,67.4,89.7,1.33,-1.4,-8.0,,8.7,,,6546.0,,,114.4,123.2,,,10.3,,,
20241218,2024-12-18,8Iron,2,shot,70.9,88.8,1.25,1.4,-8.4,,5.2,,,5649.0,,,115.2,123.5,,,6.6,,,
20241218,2024-12-18,8Iron,3,shot,70.7,86.4,1.22,-2.2,-9.4,,11.1,,,8492.0,,,105.4,111.2,,,10.5,,,
20241218,2024-12-18,8Iron,4,shot,71.9,93.3,1.3,-1.6,-11.6,,4.2,,,6017.0,,,122.2,133.4,,,6.0,,,
20241218,2024-12-18,8Iron,5,shot,70.5,89.2,1.27,-3.0,-9.4,,9.7,,,7351.0,,,111.9,120.0,,,10.7,,,
20241218,2024-12-18,8Iron,6,shot,71.7,89.6,1.25,-0.6,-10.6,,0.6,,,5812.0,,,115.9,129.2,,,1.0,,,
20241218,2024-12-18,8Iron,7,shot,70.8,87.6,1.24,-1.2,-10.4,,6.4,,,6305.0,,,111.2,122.0,,,7.3,,,
20241218,2024-12-18,8Iron,8,shot,72.9,98.0,1.34,-2.4,-12.0,,4.6,,,6777.0,,,128.5,135.3,,,7.3,,,
20241218,2024-12-18,8Iron,9,shot,71.7,91.3,1.27,-3.7,-6.9,,1.5,,,6031.0,,,119.0,126.6,,,1.9,,,
20241218,2024-12-18,8Iron,10,shot,73.2,88.8,1.21,-1.6,-9.2,,5.8,,,7486.0,,,111.4,119.0,,,6.6,,,
20241218,2024-12-18,8Iron,11,shot,73.0,99.0,1.36,-3.2,-10.8,,0.6,,,6125.0,,,132.1,142.2,,,1.0,,,
20241218,2024-12-18,8Iron,12,shot,70.8,85.9,1.21,-3.4,-8.2,,6.3,,,6201.0,,,102.9,128.8,,,6.8,,,
20241218,2024-12-18,8Iron,13,shot,72.3,87.3,1.21,-1.6,-9.2,,3.2,,,6472.0,,,109.4,124.3,,,3.8,,,
20241218,2024-12-18,8Iron,14,shot,71.0,94.8,1.33,-1.8,-9.2,,3.6,,,6269.0,,,124.3,132.4,,,5.4,,,
20241218,2024-12-18,8Iron,15,shot,71.8,88.9,1.24,-2.2,-10.0,,6.2,,,6719.0,,,111.2,127.0,,,7.6,,,
20241218,2024-12-18,8Iron,16,shot,71.8,89.7,1.25,-3.6,-10.4,,9.4,,,7775.0,,,112.0,120.6,,,10.6,,,
20241218,2024-12-18,8Iron,17,shot,70.9,85.7,1.21,-2.8,-8.4,,10.1,,,8349.0,,,104.6,112.1,,,9.5,,,
20241218,2024-12-18,8Iron,18,shot,70.6,89.5,1.27,-3.8,-10.2,,2.4,,,5130.0,,,114.1,137.7,,,3.0,,,
20241218,2024-12-18,8Iron,19,shot,70.6,84.0,1.19,-4.0,-12.2,,10.4,,,8099.0,,,101.2,113.8,,,9.3,,,
20241218,2024-12-18,8Iron,20,shot,72.6,91.5,1.26,-2.8,-12.0,,8.4,,,7269.0,,,116.1,122.9,,,10.0,,,
20241218,2024-12-18,8Iron,21,shot,73.1,91.4,1.25,-3.0,-9.6,,10.4,,,7861.0,,,114.6,120.2,,,12.0,,,
20241218,2024-12-18,8Iron,22,shot,71.5,92.6,1.3,-2.8,-9.8,,9.4,,,7174.0,,,118.0,125.0,,,11.6,,,
20241218,2024-12-18,8Iron,23,shot,73.2,102.4,1.4,-2.0,-8.4,,-3.5,,,5458.0,,,140.2,152.0,,,-6.4,,,
20241218,2024-12-18,8Iron,24,shot,71.5,95.0,1.33,-2.8,-6.4,,2.4,,,6299.0,,,124.7,133.5,,,3.5,,,
20241218,2024-12-18,8Iron,25,shot,71.2,98.0,1.38,-0.6,-4.6,,-4.5,,,5410.0,,,132.4,144.4,,,-7.7,,,
20241218,2024-12-18,8Iron,26,shot,73.9,96.2,1.3,-3.3,-3.3,,2.3,,,6788.0,,,125.4,131.8,,,3.2,,,
20241218,2024-12-18,8Iron,27,shot,73.3,95.8,1.31,-2.0,-7.8,,6.9,,,7059.0,,,123.5,128.1,,,9.7,,,
20241218,2024-12-18,8Iron,28,shot,75.1,102.6,1.37,-1.2,-6.4,,0.9,,,6214.0,,,138.3,144.7,,,2.1,,,
20241218,2024-12-18,8Iron,29,shot,73.4,95.7,1.3,-3.3,-4.5,,2.2,,,6570.0,,,125.2,132.1,,,3.3,,,
20241218,2024-12-18,8Iron,,average,71.8,92.0,1.28,-2.3,-8.9,,5.0,,,6680.0,,,118.1,128.2,,,5.7,,,
20241218,2024-12-18,8Iron,,consistency,1.4,4.8,0.06,1.2,2.2,,4.1,,,871.0,,,9.9,9.7,,,4.8,,,
20250130,2025-01-30,5Iron,1,shot,80.6,113.8,1.41,-1.9,-1.5,,-1.4,,,,,17.9,162.6,182.5,,,,,,
20250130,2025-01-30,5Iron,2,shot,79.2,107.6,1.36,-2.4,-2.2,,4.9,,,,,22.3,150.4,163.8,,,,,,
20250130,2025-01-30,5Iron,3,shot,80.1,93.1,1.16,2.4,-1.2,,-7.2,,,,,17.2,113.1,156.8,,,,,,
20250130,2025-01-30,5Iron,4,shot,80.1,114.7,1.43,-1.2,0.8,,-3.8,,,,,17.4,167.6,192.5,,,,,,
20250130,2025-01-30,5Iron,5,shot,79.6,114.5,1.44,-2.4,-1.4,,2.7,,,,,20.6,164.6,177.7,,,,,,
20250130,2025-01-30,5Iron,6,shot,79.7,112.2,1.41,0.4,0.4,,-6.0,,,,,17.2,160.6,190.6,,,,,,
20250130,2025-01-30,5Iron,7,shot,80.3,111.3,1.39,-1.6,-1.6,,-1.0,,,,,18.0,159.4,182.5,,,,,,
20250130,2025-01-30,5Iron,8,shot,80.1,108.5,1.35,0.2,-1.8,,-3.6,,,,,19.7,154.7,175.3,,,,,,
20250130,2025-01-30,5Iron,9,shot,80.3,114.9,1.43,-0.6,0.8,,2.2,,,,,22.8,166.7,175.8,,,,,,
20250130,2025-01-30,5Iron,10,shot,80.3,109.4,1.36,-1.6,-1.2,,-4.5,,,,,18.4,154.1,177.4,,,,,,
20250130,2025-01-30,5Iron,11,shot,80.9,103.0,1.27,-1.2,-0.4,,-0.9,,,,,19.2,142.6,168.4,,,,,,
20250130,2025-01-30,5Iron,12,shot,80.1,107.0,1.34,0.0,0.8,,-0.2,,,,,20.3,152.2,171.7,,,,,,
20250130,2025-01-30,5Iron,13,shot,79.9,105.2,1.32,0.4,0.6,,-3.2,,,,,19.1,150.2,178.0,,,,,,
20250130,2025-01-30,5Iron,14,shot,81.3,108.9,1.34,0.0,2.6,,-3.5,,,,,16.5,150.0,179.8,,,,,,
20250130,2025-01-30,5Iron,15,shot,79.7,93.5,1.17,0.8,0.8,,-4.0,,,,,17.8,119.0,162.4,,,,,,
20250130,2025-01-30,5Iron,16,shot,81.5,113.9,1.4,0.0,0.0,,-0.4,,,,,22.0,165.5,176.8,,,,,,
20250130,2025-01-30,5Iron,17,shot,80.9,100.4,1.24,-0.6,-0.4,,-4.6,,,,,16.7,132.3,172.8,,,,,,
20250130,2025-01-30,5Iron,18,shot,81.3,107.4,1.32,0.0,-0.8,,-1.7,,,,,19.2,154.1,178.3,,,,,,
20250130,2025-01-30,5Iron,,average,80.3,107.7,1.34,-0.5,-0.3,,-2.0,,,,,19.0,151.1,175.7,,,,,,
20250130,2025-01-30,5Iron,,consistency,0.6,6.5,0.08,1.2,1.2,,3.0,,,,,1.9,15.2,8.8,,,,,,
20250226,2025-02-26,Driver,1,shot,92.9,129.7,1.4,-0.6,6.4,,2.4,,,2788.0,,,208.5,228.9,,,4.1,,,
20250226,2025-02-26,Driver,2,shot,92.9,132.5,1.43,0.0,7.4,,-2.2,,,3179.0,,,211.2,227.7,,,3.4,,,
20250226,2025-02-26,Driver,3,shot,95.1,140.2,1.47,0.4,7.0,,-4.0,,,2460.0,,,221.9,256.2,,,-17.5,,,
20250226,2025-02-26,Driver,4,shot,94.1,128.6,1.37,1.0,7.6,,-4.2,,,2625.0,,,208.2,226.7,,,-22.0,,,
20250226,2025-02-26,Driver,5,shot,95.0,137.1,1.44,-0.6,9.4,,-0.2,,,3311.0,,,219.9,233.3,,,-0.2,,,
20250226,2025-02-26,Driver,6,shot,95.8,139.6,1.46,1.6,8.8,,-0.1,,,2774.0,,,229.5,247.7,,,0.1,,,
20250226,2025-02-26,Driver,7,shot,93.9,138.8,1.48,1.2,6.2,,0.3,,,2290.0,,,220.7,255.3,,,-14.9,,,
20250226,2025-02-26,Driver,,average,94.3,135.2,1.43,0.4,7.5,,-1.1,,,2775.0,,,217.1,239.4,,,-6.7,,,
20250226,2025-02-26,Driver,,consistency,1.0,4.5,0.04,0.8,1.1,,2.3,,,340.0,,,7.4,12.3,,,10.2,,,
20250226,2025-02-26,5Iron,1,shot,78.0,107.7,1.38,-4.0,-4.2,,10.5,,,5890.0,,,146.6,158.2,,,21.3,,,
20250226,2025-02-26,5Iron,2,shot,78.1,100.7,1.29,-1.6,-2.4,,-1.6,,,4420.0,,,137.4,161.5,,,-3.2,,,
20250226,2025-02-26,5Iron,3,shot,77.5,109.9,1.42,-3.0,-3.4,,5.1,,,4854.0,,,155.3,170.6,,,12.6,,,
20250226,2025-02-26,5Iron,4,shot,78.2,105.1,1.34,-2.6,-5.2,,7.5,,,5488.0,,,144.4,156.1,,,15.1,,,
20250226,2025-02-26,5Iron,5,shot,81.8,112.4,1.37,-3.0,-4.8,,2.8,,,5038.0,,,160.3,171.6,,,7.5,,,
20250226,2025-02-26,5Iron,6,shot,80.6,97.9,1.22,,,,,,,4714.0,,,129.1,145.7,,,,,,
20250226,2025-02-26,5Iron,7,shot,78.7,105.6,1.34,-1.2,-2.4,,1.8,,,4542.0,,,149.5,164.8,,,4.4,,,
20250226,2025-02-26,5Iron,8,shot,80.4,109.7,1.36,-2.0,-5.8,,3.1,,,4941.0,,,155.0,169.3,,,8.0,,,
20250226,2025-02-26,5Iron,9,shot,79.3,101.1,1.28,-1.2,-2.0,,-0.3,,,3923.0,,,138.5,166.5,,,-0.5,,,
20250226,2025-02-26,5Iron,10,shot,79.8,106.7,1.34,-2.4,-3.4,,6.6,,,5725.0,,,146.4,157.7,,,14.4,,,
20250226,2025-02-26,5Iron,11,shot,79.0,105.9,1.34,-2.4,-5.8,,3.2,,,4850.0,,,147.5,164.8,,,7.5,,,
20250226,2025-02-26,5Iron,12,shot,81.2,112.5,1.38,-2.2,-0.4,,4.8,,,5378.0,,,158.7,168.1,,,12.5,,,
20250226,2025-02-26,5Iron,13,shot,80.7,104.5,1.29,-2.0,-3.6,,0.3,,,4031.0,,,147.2,169.5,,,0.8,,,
20250226,2025-02-26,5Iron,14,shot,78.6,115.4,1.47,-2.4,-1.4,,-2.0,,,4090.0,,,167.5,189.2,,,-5.9,,,
20250226,2025-02-26,5Iron,15,shot,81.0,117.1,1.45,-2.0,1.0,,-2.6,,,4260.0,,,171.2,189.1,,,-7.8,,,
20250226,2025-02-26,5Iron,16,shot,81.1,115.0,1.42,-2.0,1.0,,3.3,,,4990.0,,,165.2,175.9,,,9.7,,,
20250226,2025-02-26,5Iron,17,shot,81.1,109.4,1.35,-1.2,-0.6,,-1.3,,,3947.0,,,158.6,177.9,,,-3.4,,,
20250226,2025-02-26,5Iron,18,shot,81.1,115.5,1.43,-2.4,0.0,,1.2,,,4987.0,,,165.8,178.9,,,2.5,,,
20250226,2025-02-26,5Iron,19,shot,81.4,103.4,1.27,-2.4,-2.2,,8.8,,,6180.0,,,138.9,148.1,,,16.5,,,
20250226,2025-02-26,5Iron,20,shot,82.4,114.8,1.39,-1.6,-3.0,,0.5,,,4638.0,,,167.2,178.1,,,1.7,,,
20250226,2025-02-26,5Iron,21,shot,81.1,108.8,1.34,-2.8,-3.2,,3.3,,,4820.0,,,152.8,170.5,,,8.0,,,
20250226,2025-02-26,5Iron,22,shot,79.4,100.9,1.27,-0.6,-1.8,,3.0,,,4375.0,,,140.8,158.2,,,5.9,,,
20250226,2025-02-26,5Iron,23,shot,82.7,117.7,1.42,-1.6,-3.2,,-1.7,,,4019.0,,,174.8,191.4,,,-5.2,,,
20250226,2025-02-26,5Iron,24,shot,81.7,109.2,1.34,-1.4,-1.4,,3.0,,,4383.0,,,156.9,172.4,,,7.4,,,
20250226,2025-02-26,5Iron,25,shot,81.8,103.4,1.26,0.2,0.4,,-2.6,,,4030.0,,,143.2,169.2,,,-6.1,,,
20250226,2025-02-26,5Iron,26,shot,80.8,106.1,1.31,-1.8,-1.0,,4.1,,,5070.0,,,147.9,162.3,,,9.3,,,
20250226,2025-02-26,5Iron,27,shot,80.8,106.7,1.32,-2.6,-4.0,,4.0,,,4480.0,,,147.4,172.2,,,9.5,,,
20250226,2025-02-26,5Iron,28,shot,79.2,106.0,1.34,-1.4,-4.4,,-0.5,,,4079.0,,,149.3,173.1,,,-1.1,,,
20250226,2025-02-26,5Iron,29,shot,81.1,112.8,1.39,-3.8,0.0,,2.5,,,5229.0,,,158.8,173.4,,,7.3,,,
20250226,2025-02-26,5Iron,30,shot,82.3,108.0,1.31,-0.6,-2.8,,3.0,,,4489.0,,,154.7,168.5,,,7.4,,,
20250226,2025-02-26,5Iron,31,shot,83.4,115.0,1.38,-1.6,-5.4,,1.3,,,4533.0,,,167.3,181.2,,,3.0,,,
20250226,2025-02-26,5Iron,32,shot,83.5,118.2,1.42,-1.4,-1.4,,0.6,,,4905.0,,,171.8,181.9,,,2.4,,,
20250226,2025-02-26,5Iron,,average,80.6,108.8,1.35,-2.0,-2.5,,2.3,,,4728.0,,,153.6,169.9,,,5.2,,,
20250226,2025-02-26,5Iron,,consistency,1.6,5.4,0.06,0.9,1.9,,3.2,,,572.0,,,11.2,10.7,,,7.1,,,
20250226,2025-02-26,8Iron,1,shot,74.3,93.5,1.26,-1.7,3.9,,-7.0,,,5220.0,,,123.2,140.4,,,-10.2,,,
20250226,2025-02-26,8Iron,2,shot,71.6,92.4,1.29,-1.0,2.4,,1.0,,,5954.0,,,121.0,130.8,,,1.3,,,
20250226,2025-02-26,8Iron,3,shot,74.3,98.9,1.33,-2.2,4.8,,0.8,,,6100.0,,,132.0,137.9,,,1.4,,,
20250226,2025-02-26,8Iron,4,shot,74.6,98.1,1.32,-2.2,1.2,,1.4,,,6369.0,,,129.9,136.3,,,2.1,,,
20250226,2025-02-26,8Iron,5,shot,73.3,96.4,1.32,-2.4,-1.8,,0.7,,,6209.0,,,127.5,136.3,,,1.3,,,
20250226,2025-02-26,8Iron,6,shot,75.7,91.1,1.2,-0.6,0.8,,-2.2,,,5470.0,,,119.1,134.3,,,-3.1,,,
20250226,2025-02-26,8Iron,7,shot,76.1,94.9,1.25,-4.2,-0.6,,4.6,,,7349.0,,,121.8,131.4,,,6.5,,,
20250226,2025-02-26,8Iron,8,shot,74.5,97.8,1.31,-3.6,-2.8,,3.6,,,6669.0,,,128.4,134.6,,,5.4,,,
20250226,2025-02-26,8Iron,9,shot,74.9,95.6,1.28,-4.8,-2.8,,1.1,,,6631.0,,,124.6,135.7,,,1.7,,,
20250226,2025-02-26,8Iron,10,shot,74.7,96.1,1.29,-4.2,-2.2,,5.2,,,6520.0,,,126.0,133.7,,,7.3,,,
20250226,2025-02-26,8Iron,,average,74.4,95.5,1.28,-2.7,0.3,,0.9,,,6249.0,,,125.3,135.1,,,1.4,,,
20250226,2025-02-26,8Iron,,consistency,1.2,2.4,0.04,1.4,2.6,,3.3,,,583.0,,,3.9,2.7,,,4.8,,,
20250305,2025-03-05,3Wood,1,shot,87.4,126.6,1.45,-1.2,-3.2,,5.4,,,3880.0,,,191.4,208.0,,,22.8,,,
20250305,2025-03-05,3Wood,2,shot,87.4,107.5,1.23,-1.6,0.2,,-5.3,,,5452.0,,,148.6,162.8,,,-7.3,,,
20250305,2025-03-05,3Wood,3,shot,88.9,129.1,1.45,-2.2,-1.2,,2.2,,,3940.0,,,195.7,213.0,,,13.7,,,
20250305,2025-03-05,3Wood,4,shot,87.7,121.8,1.39,-1.2,-2.2,,-4.0,,,3710.0,,,183.4,203.4,,,-6.8,,,
20250305,2025-03-05,3Wood,5,shot,86.4,119.2,1.38,-0.8,-1.6,,0.3,,,3810.0,,,178.9,196.3,,,6.8,,,
20250305,2025-03-05,3Wood,6,shot,87.2,122.8,1.41,2.4,6.4,,-6.4,,,1970.0,,,146.2,191.6,,,-22.3,,,
20250305,2025-03-05,3Wood,7,shot,90.1,130.1,1.44,-0.2,6.4,,-6.6,,,2550.0,,,197.7,235.7,,,-20.2,,,
20250305,2025-03-05,3Wood,8,shot,91.3,135.0,1.48,-0.2,5.6,,1.9,,,2980.0,,,213.3,239.3,,,-1.5,,,
20250305,2025-03-05,3Wood,,average,88.3,124.0,1.4,-0.6,1.3,,-1.6,,,3536.0,,,181.9,206.3,,,-1.9,,,
20250305,2025-03-05,3Wood,,consistency,1.6,7.9,0.07,1.3,3.9,,4.3,,,987.0,,,22.1,22.9,,,14.7,,,
20250305,2025-03-05,5Iron,1,shot,76.5,108.8,1.42,-1.8,-3.0,,-0.1,,,4240.0,,,155.4,175.1,,,-0.3,,,
20250305,2025-03-05,5Iron,2,shot,76.9,100.9,1.31,-2.6,-3.2,,6.0,,,5050.0,,,136.5,155.7,,,11.3,,,
20250305,2025-03-05,5Iron,3,shot,78.3,101.2,1.29,-4.4,-7.0,,8.7,,,6856.0,,,131.3,146.3,,,15.2,,,
20250305,2025-03-05,5Iron,4,shot,77.6,96.0,1.24,0.0,-5.0,,2.6,,,4690.0,,,128.9,149.5,,,4.5,,,
20250305,2025-03-05,5Iron,5,shot,78.2,112.3,1.44,-2.4,-7.2,,4.5,,,4825.0,,,160.4,174.3,,,11.8,,,
20250305,2025-03-05,5Iron,6,shot,78.2,100.6,1.29,-2.8,-4.8,,8.0,,,5964.0,,,126.8,155.0,,,15.1,,,
20250305,2025-03-05,5Iron,7,shot,78.1,112.2,1.44,-4.0,-7.2,,5.2,,,4890.0,,,158.5,175.4,,,13.1,,,
20250305,2025-03-05,5Iron,8,shot,77.5,107.5,1.39,-4.2,-6.8,,3.5,,,4440.0,,,148.8,174.3,,,7.1,,,
20250305,2025-03-05,5Iron,9,shot,78.5,111.4,1.42,-3.4,-5.8,,2.7,,,4690.0,,,158.6,175.6,,,7.3,,,
20250305,2025-03-05,5Iron,10,shot,77.2,109.7,1.42,-3.0,-5.6,,3.9,,,5043.0,,,154.6,168.5,,,9.8,,,
20250305,2025-03-05,5Iron,,average,77.7,106.1,1.37,-2.9,-5.6,,4.5,,,5069.0,,,146.0,165.0,,,9.5,,,
20250305,2025-03-05,5Iron,,consistency,0.6,5.6,0.07,1.2,1.5,,2.5,,,739.0,,,12.9,11.3,,,4.7,,,
20250305,2025-03-05,8Iron,1,shot,68.5,83.1,1.21,,,,,,,6650.0,,,101.5,110.6,,,,,,
20250305,2025-03-05,8Iron,2,shot,69.6,92.5,1.33,-1.0,-1.6,,-6.2,,,5011.0,,,121.1,141.3,,,-8.9,,,
20250305,2025-03-05,8Iron,3,shot,70.9,91.3,1.29,-2.0,1.0,,0.4,,,6006.0,,,118.6,131.2,,,0.6,,,
20250305,2025-03-05,8Iron,4,shot,70.1,90.2,1.29,-4.0,-1.8,,1.7,,,4970.0,,,116.7,138.7,,,2.3,,,
20250305,2025-03-05,8Iron,5,shot,71.3,93.6,1.31,-4.6,-3.0,,3.3,,,6889.0,,,120.6,131.2,,,4.5,,,
20250305,2025-03-05,8Iron,6,shot,70.6,99.1,1.4,-3.2,-2.6,,-1.4,,,5180.0,,,135.1,148.6,,,-2.3,,,
20250305,2025-03-05,8Iron,7,shot,70.7,92.9,1.31,-4.2,-2.4,,-1.2,,,6003.0,,,118.8,138.6,,,-1.6,,,
20250305,2025-03-05,8Iron,8,shot,71.7,96.4,1.34,-3.2,-1.2,,4.0,,,5870.0,,,128.3,138.1,,,6.0,,,
20250305,2025-03-05,8Iron,9,shot,71.3,95.8,1.34,-3.0,-4.2,,-3.9,,,5599.0,,,126.9,142.1,,,-5.6,,,
20250305,2025-03-05,8Iron,10,shot,70.8,94.4,1.33,-3.2,-1.8,,4.7,,,6890.0,,,122.0,128.9,,,6.5,,,
